SALESORDERID,SALESORDERITEM,PRODUCTID,NETAMOUNT_x,QUANTITY,DELIVERYDATE,PRECIO_UNITARIO,CREATEDBY,CREATEDAT_x,NETAMOUNT_y,PRODUCTCATEGORY,CREATEDAT_y,WEIGHTUNIT,CURRENCY,PRICE,CREATEDAT
500000034,50,CC-1022,1050.0,5,2018-05-04,210.0,4,2018-02-27,26894.88,CC,2018-10-03,KG,USD,1200,2018-10-03
500000035,10,EB-1137,6912.5,1,2018-04-30,6912.5,14,2018-03-01,44534.88,EB,2018-10-03,KG,USD,7900,2018-10-03
500000035,20,EB-1132,1662.5,1,2018-04-30,1662.5,14,2018-03-01,44534.88,EB,2018-10-03,KG,USD,1900,2018-10-03
500000035,30,EB-1134,4200.0,7,2018-04-30,600.0,14,2018-03-01,44534.88,EB,2018-10-03,KG,USD,4800,2018-10-03
500000035,40,RC-1056,2186.62,3,2018-04-30,728.8733333333333,14,2018-03-01,44534.88,RC,2018-10-03,KG,USD,2499,2018-10-03
500000036,10,HB-1172,699.12,7,2018-04-14,99.87428571428572,2,2018-03-02,84664.12,HB,2018-10-03,KG,USD,799,2018-10-03
500000036,20,EB-1137,6912.5,5,2018-04-14,1382.5,2,2018-03-02,84664.12,EB,2018-10-03,KG,USD,7900,2018-10-03
500000036,30,CB-1163,252.0,5,2018-04-14,50.4,2,2018-03-02,84664.12,CB,2018-10-03,KG,USD,288,2018-10-03
500000036,40,RC-1057,4374.12,6,2018-04-14,729.02,2,2018-03-02,84664.12,RC,2018-10-03,KG,USD,4999,2018-10-03
500000036,50,CB-1162,350.0,1,2018-04-14,350.0,2,2018-03-02,84664.12,CB,2018-10-03,KG,USD,400,2018-10-03
500000036,60,EB-1136,4375.0,3,2018-04-14,1458.3333333333333,2,2018-03-02,84664.12,EB,2018-10-03,KG,USD,5000,2018-10-03
500000036,70,HB-1171,611.62,6,2018-04-14,101.93666666666667,2,2018-03-02,84664.12,HB,2018-10-03,KG,USD,699,2018-10-03
500000036,80,BX-1016,279.12,2,2018-04-14,139.56,2,2018-03-02,84664.12,BX,2018-10-03,KG,USD,319,2018-10-03
500000037,10,BX-1015,261.62,7,2018-05-07,37.37428571428571,8,2018-03-03,5292.0,BX,2018-10-03,KG,USD,299,2018-10-03
500000037,20,DB-1081,1311.62,2,2018-05-07,655.81,8,2018-03-03,5292.0,DB,2018-10-03,KG,USD,1499,2018-10-03
500000037,30,BX-1016,279.12,3,2018-05-07,93.04,8,2018-03-03,5292.0,BX,2018-10-03,KG,USD,319,2018-10-03
500000038,10,EB-1132,1662.5,7,2018-05-01,237.5,9,2018-03-04,40637.62,EB,2018-10-03,KG,USD,1900,2018-10-03
500000038,20,EB-1136,4375.0,6,2018-05-01,729.1666666666666,9,2018-03-04,40637.62,EB,2018-10-03,KG,USD,5000,2018-10-03
500000038,30,BX-1013,392.88,7,2018-05-01,56.12571428571429,9,2018-03-04,40637.62,BX,2018-10-03,KG,USD,449,2018-10-03
500000039,10,RC-1054,4811.62,2,2018-04-24,2405.81,2,2018-03-05,11592.0,RC,2018-10-03,KG,USD,5499,2018-10-03
500000039,20,EB-1133,1968.75,1,2018-04-24,1968.75,2,2018-03-05,11592.0,EB,2018-10-03,KG,USD,2250,2018-10-03
500000040,10,EB-1135,2625.0,9,2018-05-05,291.6666666666667,8,2018-03-06,38183.25,EB,2018-10-03,KG,USD,3000,2018-10-03
500000040,20,CB-1163,252.0,5,2018-05-05,50.4,8,2018-03-06,38183.25,CB,2018-10-03,KG,USD,288,2018-10-03
500000040,30,EB-1134,4200.0,3,2018-05-05,1400.0,8,2018-03-06,38183.25,EB,2018-10-03,KG,USD,4800,2018-10-03
500000040,40,CB-1161,349.12,2,2018-05-05,174.56,8,2018-03-06,38183.25,CB,2018-10-03,KG,USD,399,2018-10-03
500000041,10,BX-1014,699.12,4,2018-05-01,174.78,8,2018-03-07,25462.5,BX,2018-10-03,KG,USD,799,2018-10-03
500000041,20,BX-1016,279.12,10,2018-05-01,27.912,8,2018-03-07,25462.5,BX,2018-10-03,KG,USD,319,2018-10-03
500000041,30,CB-1161,349.12,7,2018-05-01,49.87428571428571,8,2018-03-07,25462.5,CB,2018-10-03,KG,USD,399,2018-10-03
500000041,40,DB-1082,1093.75,3,2018-05-01,364.5833333333333,8,2018-03-07,25462.5,DB,2018-10-03,KG,USD,1250,2018-10-03
500000041,50,BX-1015,261.62,9,2018-05-01,29.06888888888889,8,2018-03-07,25462.5,BX,2018-10-03,KG,USD,299,2018-10-03
500000041,60,EB-1136,4375.0,1,2018-05-01,4375.0,8,2018-03-07,25462.5,EB,2018-10-03,KG,USD,5000,2018-10-03
500000041,70,BX-1015,261.62,4,2018-05-01,65.405,8,2018-03-07,25462.5,BX,2018-10-03,KG,USD,299,2018-10-03
500000041,80,HB-1174,331.62,4,2018-05-01,82.905,8,2018-03-07,25462.5,HB,2018-10-03,KG,USD,379,2018-10-03
500000041,90,RO-1003,630.88,8,2018-05-01,78.86,8,2018-03-07,25462.5,RO,2018-10-03,KG,USD,721,2018-10-03
500000042,10,BX-1013,392.88,5,2018-04-21,78.576,6,2018-03-10,27539.75,BX,2018-10-03,KG,USD,449,2018-10-03
500000042,20,DB-1081,1311.62,6,2018-04-21,218.60333333333332,6,2018-03-10,27539.75,DB,2018-10-03,KG,USD,1499,2018-10-03
500000042,30,DB-1081,1311.62,4,2018-04-21,327.905,6,2018-03-10,27539.75,DB,2018-10-03,KG,USD,1499,2018-10-03
500000042,40,EB-1132,1662.5,4,2018-04-21,415.625,6,2018-03-10,27539.75,EB,2018-10-03,KG,USD,1900,2018-10-03
500000042,50,CB-1161,349.12,2,2018-04-21,174.56,6,2018-03-10,27539.75,CB,2018-10-03,KG,USD,399,2018-10-03
500000042,60,HB-1173,567.88,9,2018-04-21,63.09777777777778,6,2018-03-10,27539.75,HB,2018-10-03,KG,USD,649,2018-10-03
500000043,10,EB-1135,2625.0,8,2018-04-25,328.125,6,2018-03-11,31044.12,EB,2018-10-03,KG,USD,3000,2018-10-03
500000043,20,HB-1176,1049.12,1,2018-04-25,1049.12,6,2018-03-11,31044.12,HB,2018-10-03,KG,USD,1199,2018-10-03
500000043,30,EB-1131,1312.5,4,2018-04-25,328.125,6,2018-03-11,31044.12,EB,2018-10-03,KG,USD,1500,2018-10-03
500000043,40,CB-1161,349.12,9,2018-04-25,38.791111111111114,6,2018-03-11,31044.12,CB,2018-10-03,KG,USD,399,2018-10-03
500000043,50,RO-1002,602.88,1,2018-04-25,602.88,6,2018-03-11,31044.12,RO,2018-10-03,KG,USD,689,2018-10-03
500000044,10,BX-1016,279.12,1,2018-04-29,279.12,4,2018-03-14,1107.75,BX,2018-10-03,KG,USD,319,2018-10-03
500000044,20,BX-1011,217.88,2,2018-04-29,108.94,4,2018-03-14,1107.75,BX,2018-10-03,KG,USD,249,2018-10-03
500000044,30,BX-1013,392.88,1,2018-04-29,392.88,4,2018-03-14,1107.75,BX,2018-10-03,KG,USD,449,2018-10-03
500000045,10,EB-1135,2625.0,3,2018-05-07,875.0,2,2018-03-16,7875.0,EB,2018-10-03,KG,USD,3000,2018-10-03
500000046,10,BX-1014,699.12,3,2018-05-08,233.04,4,2018-03-19,83615.88,BX,2018-10-03,KG,USD,799,2018-10-03
500000046,20,CB-1163,252.0,6,2018-05-08,42.0,4,2018-03-19,83615.88,CB,2018-10-03,KG,USD,288,2018-10-03
500000046,30,RC-1054,4811.62,9,2018-05-08,534.6244444444444,4,2018-03-19,83615.88,RC,2018-10-03,KG,USD,5499,2018-10-03
500000046,40,BX-1012,349.12,10,2018-05-08,34.912,4,2018-03-19,83615.88,BX,2018-10-03,KG,USD,399,2018-10-03
500000046,50,EB-1135,2625.0,4,2018-05-08,656.25,4,2018-03-19,83615.88,EB,2018-10-03,KG,USD,3000,2018-10-03
500000046,60,RC-1055,1749.12,10,2018-05-08,174.91199999999998,4,2018-03-19,83615.88,RC,2018-10-03,KG,USD,1999,2018-10-03
500000046,70,HB-1174,331.62,6,2018-05-08,55.27,4,2018-03-19,83615.88,HB,2018-10-03,KG,USD,379,2018-10-03
500000046,80,CB-1161,349.12,7,2018-05-08,49.87428571428571,4,2018-03-19,83615.88,CB,2018-10-03,KG,USD,399,2018-10-03
500000046,90,BX-1013,392.88,2,2018-05-08,196.44,4,2018-03-19,83615.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000047,10,CC-1021,1001.0,2,2018-05-03,500.5,8,2018-03-20,2002.0,CC,2018-10-03,KG,USD,1144,2018-10-03
500000048,10,DB-1081,1311.62,10,2018-05-05,131.16199999999998,6,2018-03-21,52598.88,DB,2018-10-03,KG,USD,1499,2018-10-03
500000048,20,RO-1003,630.88,7,2018-05-05,90.12571428571428,6,2018-03-21,52598.88,RO,2018-10-03,KG,USD,721,2018-10-03
500000048,30,CB-1163,252.0,6,2018-05-05,42.0,6,2018-03-21,52598.88,CB,2018-10-03,KG,USD,288,2018-10-03
500000048,40,RC-1055,1749.12,8,2018-05-05,218.64,6,2018-03-21,52598.88,RC,2018-10-03,KG,USD,1999,2018-10-03
500000048,50,DB-1083,1049.12,5,2018-05-05,209.82399999999998,6,2018-03-21,52598.88,DB,2018-10-03,KG,USD,1199,2018-10-03
500000048,60,BX-1011,217.88,1,2018-05-05,217.88,6,2018-03-21,52598.88,BX,2018-10-03,KG,USD,249,2018-10-03
500000048,70,MB-1032,1136.62,8,2018-05-05,142.0775,6,2018-03-21,52598.88,MB,2018-10-03,KG,USD,1299,2018-10-03
500000048,80,CC-1021,1001.0,5,2018-05-05,200.2,6,2018-03-21,52598.88,CC,2018-10-03,KG,USD,1144,2018-10-03
500000049,10,CB-1161,349.12,8,2018-05-18,43.64,8,2018-03-21,66190.25,CB,2018-10-03,KG,USD,399,2018-10-03
500000049,20,BX-1011,217.88,1,2018-05-18,217.88,8,2018-03-21,66190.25,BX,2018-10-03,KG,USD,249,2018-10-03
500000049,30,HB-1172,699.12,9,2018-05-18,77.68,8,2018-03-21,66190.25,HB,2018-10-03,KG,USD,799,2018-10-03
500000049,40,BX-1011,217.88,3,2018-05-18,72.62666666666667,8,2018-03-21,66190.25,BX,2018-10-03,KG,USD,249,2018-10-03
500000049,50,DB-1081,1311.62,8,2018-05-18,163.9525,8,2018-03-21,66190.25,DB,2018-10-03,KG,USD,1499,2018-10-03
500000049,60,RC-1057,4374.12,5,2018-05-18,874.824,8,2018-03-21,66190.25,RC,2018-10-03,KG,USD,4999,2018-10-03
500000049,70,DB-1081,1311.62,10,2018-05-18,131.16199999999998,8,2018-03-21,66190.25,DB,2018-10-03,KG,USD,1499,2018-10-03
500000049,80,BX-1015,261.62,6,2018-05-18,43.60333333333333,8,2018-03-21,66190.25,BX,2018-10-03,KG,USD,299,2018-10-03
500000049,90,BX-1011,217.88,2,2018-05-18,108.94,8,2018-03-21,66190.25,BX,2018-10-03,KG,USD,249,2018-10-03
500000049,100,RC-1057,4374.12,2,2018-05-18,2187.06,8,2018-03-21,66190.25,RC,2018-10-03,KG,USD,4999,2018-10-03
500000050,10,DB-1083,1049.12,4,2018-05-12,262.28,4,2018-03-24,49339.5,DB,2018-10-03,KG,USD,1199,2018-10-03
500000050,20,CB-1161,349.12,8,2018-05-12,43.64,4,2018-03-24,49339.5,CB,2018-10-03,KG,USD,399,2018-10-03
500000050,30,EB-1134,4200.0,8,2018-05-12,525.0,4,2018-03-24,49339.5,EB,2018-10-03,KG,USD,4800,2018-10-03
500000050,40,EB-1136,4375.0,2,2018-05-12,2187.5,4,2018-03-24,49339.5,EB,2018-10-03,KG,USD,5000,2018-10-03
500000051,10,BX-1011,217.88,8,2018-05-11,27.235,4,2018-03-27,19232.5,BX,2018-10-03,KG,USD,249,2018-10-03
500000051,20,DB-1083,1049.12,5,2018-05-11,209.82399999999998,4,2018-03-27,19232.5,DB,2018-10-03,KG,USD,1199,2018-10-03
500000051,30,RC-1055,1749.12,7,2018-05-11,249.8742857142857,4,2018-03-27,19232.5,RC,2018-10-03,KG,USD,1999,2018-10-03
500000052,10,HB-1173,567.88,1,2018-05-31,567.88,5,2018-03-28,13687.62,HB,2018-10-03,KG,USD,649,2018-10-03
500000052,20,RC-1051,2186.62,6,2018-05-31,364.43666666666667,5,2018-03-28,13687.62,RC,2018-10-03,KG,USD,2499,2018-10-03
500000053,10,CB-1161,349.12,10,2018-05-27,34.912,2,2018-03-29,20805.75,CB,2018-10-03,KG,USD,399,2018-10-03
500000053,20,MB-1032,1136.62,6,2018-05-27,189.43666666666664,2,2018-03-29,20805.75,MB,2018-10-03,KG,USD,1299,2018-10-03
500000053,30,RC-1055,1749.12,6,2018-05-27,291.52,2,2018-03-29,20805.75,RC,2018-10-03,KG,USD,1999,2018-10-03
500000054,10,CC-1021,1001.0,3,2018-06-01,333.6666666666667,9,2018-03-30,33003.25,CC,2018-10-03,KG,USD,1144,2018-10-03
500000054,20,DB-1081,1311.62,5,2018-06-01,262.32399999999996,9,2018-03-30,33003.25,DB,2018-10-03,KG,USD,1499,2018-10-03
500000054,30,RC-1052,3499.12,5,2018-06-01,699.824,9,2018-03-30,33003.25,RC,2018-10-03,KG,USD,3999,2018-10-03
500000054,40,HB-1172,699.12,4,2018-06-01,174.78,9,2018-03-30,33003.25,HB,2018-10-03,KG,USD,799,2018-10-03
500000054,50,CC-1022,1050.0,3,2018-06-01,350.0,9,2018-03-30,33003.25,CC,2018-10-03,KG,USD,1200,2018-10-03
500000055,10,BX-1011,217.88,3,2018-05-18,72.62666666666667,3,2018-04-01,61788.12,BX,2018-10-03,KG,USD,249,2018-10-03
500000055,20,RC-1052,3499.12,3,2018-05-18,1166.3733333333332,3,2018-04-01,61788.12,RC,2018-10-03,KG,USD,3999,2018-10-03
500000055,30,RC-1052,3499.12,1,2018-05-18,3499.12,3,2018-04-01,61788.12,RC,2018-10-03,KG,USD,3999,2018-10-03
500000055,40,RC-1051,2186.62,2,2018-05-18,1093.31,3,2018-04-01,61788.12,RC,2018-10-03,KG,USD,2499,2018-10-03
500000055,50,RC-1053,4024.12,10,2018-05-18,402.412,3,2018-04-01,61788.12,RC,2018-10-03,KG,USD,4599,2018-10-03
500000055,60,RO-1003,630.88,4,2018-05-18,157.72,3,2018-04-01,61788.12,RO,2018-10-03,KG,USD,721,2018-10-03
500000056,10,EB-1135,2625.0,4,2018-06-08,656.25,1,2018-04-03,85821.75,EB,2018-10-03,KG,USD,3000,2018-10-03
500000056,20,EB-1134,4200.0,8,2018-06-08,525.0,1,2018-04-03,85821.75,EB,2018-10-03,KG,USD,4800,2018-10-03
500000056,30,EB-1134,4200.0,4,2018-06-08,1050.0,1,2018-04-03,85821.75,EB,2018-10-03,KG,USD,4800,2018-10-03
500000056,40,CB-1161,349.12,1,2018-06-08,349.12,1,2018-04-03,85821.75,CB,2018-10-03,KG,USD,399,2018-10-03
500000056,50,EB-1134,4200.0,5,2018-06-08,840.0,1,2018-04-03,85821.75,EB,2018-10-03,KG,USD,4800,2018-10-03
500000056,60,CB-1163,252.0,7,2018-06-08,36.0,1,2018-04-03,85821.75,CB,2018-10-03,KG,USD,288,2018-10-03
500000056,70,RO-1002,602.88,3,2018-06-08,200.96,1,2018-04-03,85821.75,RO,2018-10-03,KG,USD,689,2018-10-03
500000057,10,RO-1002,602.88,2,2018-05-28,301.44,9,2018-04-06,25760.88,RO,2018-10-03,KG,USD,689,2018-10-03
500000057,20,HB-1171,611.62,4,2018-05-28,152.905,9,2018-04-06,25760.88,HB,2018-10-03,KG,USD,699,2018-10-03
500000057,30,HB-1175,786.62,2,2018-05-28,393.31,9,2018-04-06,25760.88,HB,2018-10-03,KG,USD,899,2018-10-03
500000057,40,CB-1163,252.0,5,2018-05-28,50.4,9,2018-04-06,25760.88,CB,2018-10-03,KG,USD,288,2018-10-03
500000057,50,HB-1174,331.62,9,2018-05-28,36.846666666666664,9,2018-04-06,25760.88,HB,2018-10-03,KG,USD,379,2018-10-03
500000057,60,EB-1131,1312.5,7,2018-05-28,187.5,9,2018-04-06,25760.88,EB,2018-10-03,KG,USD,1500,2018-10-03
500000057,70,HB-1176,1049.12,2,2018-05-28,524.56,9,2018-04-06,25760.88,HB,2018-10-03,KG,USD,1199,2018-10-03
500000057,80,CC-1021,1001.0,5,2018-05-28,200.2,9,2018-04-06,25760.88,CC,2018-10-03,KG,USD,1144,2018-10-03
500000058,10,MB-1033,3499.12,3,2018-05-30,1166.3733333333332,7,2018-04-07,72375.62,MB,2018-10-03,KG,USD,3999,2018-10-03
500000058,20,CB-1163,252.0,6,2018-05-30,42.0,7,2018-04-07,72375.62,CB,2018-10-03,KG,USD,288,2018-10-03
500000058,30,CB-1163,252.0,8,2018-05-30,31.5,7,2018-04-07,72375.62,CB,2018-10-03,KG,USD,288,2018-10-03
500000058,40,EB-1133,1968.75,9,2018-05-30,218.75,7,2018-04-07,72375.62,EB,2018-10-03,KG,USD,2250,2018-10-03
500000058,50,HB-1176,1049.12,1,2018-05-30,1049.12,7,2018-04-07,72375.62,HB,2018-10-03,KG,USD,1199,2018-10-03
500000058,60,MB-1033,3499.12,4,2018-05-30,874.78,7,2018-04-07,72375.62,MB,2018-10-03,KG,USD,3999,2018-10-03
500000058,70,EB-1133,1968.75,5,2018-05-30,393.75,7,2018-04-07,72375.62,EB,2018-10-03,KG,USD,2250,2018-10-03
500000058,80,RC-1055,1749.12,9,2018-05-30,194.34666666666666,7,2018-04-07,72375.62,RC,2018-10-03,KG,USD,1999,2018-10-03
500000059,10,RO-1001,459.38,2,2018-06-04,229.69,2,2018-04-10,44417.62,RO,2018-10-03,KG,USD,525,2018-10-03
500000059,20,RC-1052,3499.12,5,2018-06-04,699.824,2,2018-04-10,44417.62,RC,2018-10-03,KG,USD,3999,2018-10-03
500000059,30,MB-1031,567.88,8,2018-06-04,70.985,2,2018-04-10,44417.62,MB,2018-10-03,KG,USD,649,2018-10-03
500000059,40,HB-1174,331.62,8,2018-06-04,41.4525,2,2018-04-10,44417.62,HB,2018-10-03,KG,USD,379,2018-10-03
500000059,50,BX-1011,217.88,6,2018-06-04,36.31333333333333,2,2018-04-10,44417.62,BX,2018-10-03,KG,USD,249,2018-10-03
500000059,60,EB-1136,4375.0,4,2018-06-04,1093.75,2,2018-04-10,44417.62,EB,2018-10-03,KG,USD,5000,2018-10-03
500000060,10,EB-1134,4200.0,2,2018-05-27,2100.0,4,2018-04-13,48457.5,EB,2018-10-03,KG,USD,4800,2018-10-03
500000060,20,EB-1131,1312.5,7,2018-05-27,187.5,4,2018-04-13,48457.5,EB,2018-10-03,KG,USD,1500,2018-10-03
500000060,30,RC-1055,1749.12,5,2018-05-27,349.82399999999996,4,2018-04-13,48457.5,RC,2018-10-03,KG,USD,1999,2018-10-03
500000060,40,CB-1163,252.0,1,2018-05-27,252.0,4,2018-04-13,48457.5,CB,2018-10-03,KG,USD,288,2018-10-03
500000060,50,MB-1031,567.88,2,2018-05-27,283.94,4,2018-04-13,48457.5,MB,2018-10-03,KG,USD,649,2018-10-03
500000060,60,BX-1013,392.88,10,2018-05-27,39.288,4,2018-04-13,48457.5,BX,2018-10-03,KG,USD,449,2018-10-03
500000060,70,CB-1163,252.0,7,2018-05-27,36.0,4,2018-04-13,48457.5,CB,2018-10-03,KG,USD,288,2018-10-03
500000060,80,MB-1032,1136.62,4,2018-05-27,284.155,4,2018-04-13,48457.5,MB,2018-10-03,KG,USD,1299,2018-10-03
500000060,90,MB-1033,3499.12,3,2018-05-27,1166.3733333333332,4,2018-04-13,48457.5,MB,2018-10-03,KG,USD,3999,2018-10-03
500000061,10,EB-1134,4200.0,5,2018-05-29,840.0,3,2018-04-15,45773.0,EB,2018-10-03,KG,USD,4800,2018-10-03
500000061,20,BX-1015,261.62,3,2018-05-29,87.20666666666666,3,2018-04-15,45773.0,BX,2018-10-03,KG,USD,299,2018-10-03
500000061,30,CC-1023,1190.88,4,2018-05-29,297.72,3,2018-04-15,45773.0,CC,2018-10-03,KG,USD,1361,2018-10-03
500000061,40,HB-1172,699.12,8,2018-05-29,87.39,3,2018-04-15,45773.0,HB,2018-10-03,KG,USD,799,2018-10-03
500000061,50,HB-1173,567.88,5,2018-05-29,113.576,3,2018-04-15,45773.0,HB,2018-10-03,KG,USD,649,2018-10-03
500000061,60,HB-1173,567.88,7,2018-05-29,81.12571428571428,3,2018-04-15,45773.0,HB,2018-10-03,KG,USD,649,2018-10-03
500000061,70,HB-1175,786.62,6,2018-05-29,131.10333333333332,3,2018-04-15,45773.0,HB,2018-10-03,KG,USD,899,2018-10-03
500000061,80,CB-1162,350.0,3,2018-05-29,116.66666666666667,3,2018-04-15,45773.0,CB,2018-10-03,KG,USD,400,2018-10-03
500000061,90,CB-1161,349.12,3,2018-05-29,116.37333333333333,3,2018-04-15,45773.0,CB,2018-10-03,KG,USD,399,2018-10-03
500000062,10,BX-1014,699.12,2,2018-06-20,349.56,11,2018-04-16,1398.25,BX,2018-10-03,KG,USD,799,2018-10-03
500000063,10,MB-1032,1136.62,5,2018-06-12,227.32399999999998,9,2018-04-19,137562.25,MB,2018-10-03,KG,USD,1299,2018-10-03
500000063,20,MB-1033,3499.12,7,2018-06-12,499.8742857142857,9,2018-04-19,137562.25,MB,2018-10-03,KG,USD,3999,2018-10-03
500000063,30,EB-1136,4375.0,6,2018-06-12,729.1666666666666,9,2018-04-19,137562.25,EB,2018-10-03,KG,USD,5000,2018-10-03
500000063,40,HB-1174,331.62,10,2018-06-12,33.162,9,2018-04-19,137562.25,HB,2018-10-03,KG,USD,379,2018-10-03
500000063,50,RC-1054,4811.62,8,2018-06-12,601.4525,9,2018-04-19,137562.25,RC,2018-10-03,KG,USD,5499,2018-10-03
500000063,60,CC-1023,1190.88,4,2018-06-12,297.72,9,2018-04-19,137562.25,CC,2018-10-03,KG,USD,1361,2018-10-03
500000063,70,EB-1137,6912.5,5,2018-06-12,1382.5,9,2018-04-19,137562.25,EB,2018-10-03,KG,USD,7900,2018-10-03
500000064,10,CB-1163,252.0,7,2018-06-22,36.0,4,2018-04-20,75902.75,CB,2018-10-03,KG,USD,288,2018-10-03
500000064,20,BX-1012,349.12,8,2018-06-22,43.64,4,2018-04-20,75902.75,BX,2018-10-03,KG,USD,399,2018-10-03
500000064,30,EB-1134,4200.0,6,2018-06-22,700.0,4,2018-04-20,75902.75,EB,2018-10-03,KG,USD,4800,2018-10-03
500000064,40,HB-1173,567.88,5,2018-06-22,113.576,4,2018-04-20,75902.75,HB,2018-10-03,KG,USD,649,2018-10-03
500000064,50,RC-1056,2186.62,1,2018-06-22,2186.62,4,2018-04-20,75902.75,RC,2018-10-03,KG,USD,2499,2018-10-03
500000064,60,EB-1136,4375.0,7,2018-06-22,625.0,4,2018-04-20,75902.75,EB,2018-10-03,KG,USD,5000,2018-10-03
500000064,70,RC-1055,1749.12,6,2018-06-22,291.52,4,2018-04-20,75902.75,RC,2018-10-03,KG,USD,1999,2018-10-03
500000065,10,CC-1023,1190.88,7,2018-06-21,170.1257142857143,4,2018-04-22,69874.88,CC,2018-10-03,KG,USD,1361,2018-10-03
500000065,20,EB-1131,1312.5,8,2018-06-21,164.0625,4,2018-04-22,69874.88,EB,2018-10-03,KG,USD,1500,2018-10-03
500000065,30,BX-1013,392.88,7,2018-06-21,56.12571428571429,4,2018-04-22,69874.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000065,40,BX-1013,392.88,4,2018-06-21,98.22,4,2018-04-22,69874.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000065,50,RC-1057,4374.12,7,2018-06-21,624.8742857142857,4,2018-04-22,69874.88,RC,2018-10-03,KG,USD,4999,2018-10-03
500000065,60,BX-1016,279.12,8,2018-06-21,34.89,4,2018-04-22,69874.88,BX,2018-10-03,KG,USD,319,2018-10-03
500000065,70,HB-1176,1049.12,3,2018-06-21,349.70666666666665,4,2018-04-22,69874.88,HB,2018-10-03,KG,USD,1199,2018-10-03
500000065,80,CC-1023,1190.88,9,2018-06-21,132.32000000000002,4,2018-04-22,69874.88,CC,2018-10-03,KG,USD,1361,2018-10-03
500000066,10,MB-1031,567.88,5,2018-06-06,113.576,13,2018-04-24,2839.38,MB,2018-10-03,KG,USD,649,2018-10-03
500000067,10,EB-1135,2625.0,8,2018-06-17,328.125,6,2018-04-24,26714.62,EB,2018-10-03,KG,USD,3000,2018-10-03
500000067,20,BX-1014,699.12,2,2018-06-17,349.56,6,2018-04-24,26714.62,BX,2018-10-03,KG,USD,799,2018-10-03
500000067,30,HB-1172,699.12,1,2018-06-17,699.12,6,2018-04-24,26714.62,HB,2018-10-03,KG,USD,799,2018-10-03
500000067,40,RO-1002,602.88,6,2018-06-17,100.48,6,2018-04-24,26714.62,RO,2018-10-03,KG,USD,689,2018-10-03
500000068,10,CC-1021,1001.0,10,2018-07-06,100.1,6,2018-04-24,53463.38,CC,2018-10-03,KG,USD,1144,2018-10-03
500000068,20,EB-1137,6912.5,5,2018-07-06,1382.5,6,2018-04-24,53463.38,EB,2018-10-03,KG,USD,7900,2018-10-03
500000068,30,CC-1023,1190.88,6,2018-07-06,198.48000000000002,6,2018-04-24,53463.38,CC,2018-10-03,KG,USD,1361,2018-10-03
500000068,40,BX-1012,349.12,5,2018-07-06,69.824,6,2018-04-24,53463.38,BX,2018-10-03,KG,USD,399,2018-10-03
500000069,10,HB-1176,1049.12,10,2018-06-18,104.91199999999999,2,2018-04-26,52767.75,HB,2018-10-03,KG,USD,1199,2018-10-03
500000069,20,EB-1132,1662.5,9,2018-06-18,184.72222222222223,2,2018-04-26,52767.75,EB,2018-10-03,KG,USD,1900,2018-10-03
500000069,30,HB-1174,331.62,10,2018-06-18,33.162,2,2018-04-26,52767.75,HB,2018-10-03,KG,USD,379,2018-10-03
500000069,40,BX-1015,261.62,4,2018-06-18,65.405,2,2018-04-26,52767.75,BX,2018-10-03,KG,USD,299,2018-10-03
500000069,50,BX-1015,261.62,10,2018-06-18,26.162,2,2018-04-26,52767.75,BX,2018-10-03,KG,USD,299,2018-10-03
500000069,60,HB-1176,1049.12,10,2018-06-18,104.91199999999999,2,2018-04-26,52767.75,HB,2018-10-03,KG,USD,1199,2018-10-03
500000069,70,EB-1133,1968.75,5,2018-06-18,393.75,2,2018-04-26,52767.75,EB,2018-10-03,KG,USD,2250,2018-10-03
500000070,10,RC-1053,4024.12,9,2018-06-17,447.1244444444444,9,2018-04-27,45157.0,RC,2018-10-03,KG,USD,4599,2018-10-03
500000070,20,HB-1173,567.88,3,2018-06-17,189.29333333333332,9,2018-04-27,45157.0,HB,2018-10-03,KG,USD,649,2018-10-03
500000070,30,RO-1003,630.88,4,2018-06-17,157.72,9,2018-04-27,45157.0,RO,2018-10-03,KG,USD,721,2018-10-03
500000070,40,BX-1012,349.12,4,2018-06-17,87.28,9,2018-04-27,45157.0,BX,2018-10-03,KG,USD,399,2018-10-03
500000070,50,HB-1174,331.62,10,2018-06-17,33.162,9,2018-04-27,45157.0,HB,2018-10-03,KG,USD,379,2018-10-03
500000071,10,CC-1022,1050.0,7,2018-06-22,150.0,4,2018-04-27,18270.0,CC,2018-10-03,KG,USD,1200,2018-10-03
500000071,20,HB-1175,786.62,6,2018-06-22,131.10333333333332,4,2018-04-27,18270.0,HB,2018-10-03,KG,USD,899,2018-10-03
500000071,30,BX-1011,217.88,6,2018-06-22,36.31333333333333,4,2018-04-27,18270.0,BX,2018-10-03,KG,USD,249,2018-10-03
500000071,40,CB-1161,349.12,5,2018-06-22,69.824,4,2018-04-27,18270.0,CB,2018-10-03,KG,USD,399,2018-10-03
500000071,50,HB-1176,1049.12,3,2018-06-22,349.70666666666665,4,2018-04-27,18270.0,HB,2018-10-03,KG,USD,1199,2018-10-03
