PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,ANIO,DIA,INGRESO_TOTAL,PRODCATEGORYID,SEMANA,DIA_SEMANA_Monday,DIA_SEMANA_Saturday,DIA_SEMANA_Sunday,DIA_SEMANA_Thursday,DIA_SEMANA_Tuesday,DIA_SEMANA_Wednesday,MES_10,MES_11,MES_12,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,SHORT_DESCR_CAT_Cruiser,SHORT_DESCR_CAT_Cyclo-cross Bike,SHORT_DESCR_CAT_Downhill Bike,SHORT_DESCR_CAT_Hybrid Bike,SHORT_DESCR_CAT_Mountain Bike,SHORT_DESCR_CAT_Racing Bike,SHORT_DESCR_CAT_Road Bike,SHORT_DESCR_CAT_eBike
MB-1034,0.3218924949016409,1.5509718841282178,2018-04-02,2018,2,1.135474832130928,MB,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RC-1056,0.3218924949016409,1.5509718841282178,2018-03-25,2018,25,1.135474832130928,RC,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
HB-1173,-0.6852297031355641,0.857044259572786,2018-03-25,2018,25,-0.42537091168266655,HB,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RO-1003,-0.6460335959687107,-0.18384717726036204,2018-03-25,2018,25,-0.5504877010266495,RO,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BX-1013,-0.7941077785990457,-0.530810989538078,2018-03-25,2018,25,-0.6931066499385998,BX,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MB-1034,0.3218924949016409,0.857044259572786,2018-03-25,2018,25,0.7414397261818247,MB,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
DB-1081,-0.22249788241576718,-1.22473861409351,2018-04-12,2018,12,-0.5983427048904161,DB,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
DB-1083,-0.38581499561098964,0.16311663501735396,2018-04-12,2018,12,-0.2675361213445104,DB,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
BX-1013,-0.7941077785990457,1.5509718841282178,2018-04-12,2018,12,-0.48071557842461743,BX,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HB-1175,-0.5491321088062121,-1.22473861409351,2018-04-12,2018,12,-0.6929489728253749,HB,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
BX-1011,-0.9029858540625273,0.16311663501735396,2018-04-12,2018,12,-0.7169158940355644,BX,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
RC-1056,0.3218924949016409,0.857044259572786,2018-04-12,2018,12,0.7414397261818247,RC,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1136,1.6834128285724785,0.857044259572786,2018-04-12,2018,12,2.318841566884037,EB,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
HB-1175,-0.5491321088062121,0.16311663501735396,2018-04-12,2018,12,-0.4094455232469485,HB,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
CC-1023,-0.2976237544855695,-1.571702426371226,2018-04-12,2018,12,-0.7274014220650223,CC,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
CB-1161,-0.8213272974649161,-0.877774801815794,2018-04-12,2018,12,-0.7403309453494668,CB,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
HB-1171,-0.6580101842696937,0.51008044729507,2018-04-20,2018,20,-0.44894364010979376,HB,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
RC-1052,1.138478060877753,0.857044259572786,2018-04-20,2018,20,1.6875024055314123,RC,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1055,0.04969730624293687,-1.22473861409351,2018-04-20,2018,20,-0.5195041482779506,RC,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
HB-1171,-0.6580101842696937,0.51008044729507,2018-04-20,2018,20,-0.44894364010979376,HB,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
CB-1163,-0.8817546293471484,0.51008044729507,2018-04-20,2018,20,-0.6757621674838574,CB,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
BX-1014,-0.6035711465379529,-1.571702426371226,2018-04-20,2018,20,-0.7717086908812281,BX,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CB-1161,-0.8213272974649161,0.857044259572786,2018-04-20,2018,20,-0.5830480249075978,CB,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
EB-1133,0.1863392909496063,-0.530810989538078,2018-04-20,2018,20,-0.12515368810239744,EB,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1132,-0.004197341111486536,-0.530810989538078,2018-04-20,2018,20,-0.2355276673598493,EB,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1052,1.138478060877753,1.204008071850502,2018-04-20,2018,20,2.0027777934246624,RC,2018-04-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1136,1.6834128285724785,0.51008044729507,2018-03-30,2018,30,1.9246487838217088,EB,2018-03-26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MB-1033,1.138478060877753,-0.18384717726036204,2018-03-30,2018,30,0.7416762418516621,MB,2018-03-26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CC-1023,-0.2976237544855695,0.857044259572786,2018-03-30,2018,30,0.02369350678193767,CC,2018-03-26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
RO-1003,-0.6460335959687107,0.51008044729507,2018-03-30,2018,30,-0.43680250239147406,RO,2018-03-26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
HB-1172,-0.6035711465379529,-1.571702426371226,2018-04-02,2018,2,-0.7717086908812281,HB,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
BX-1014,-0.6035711465379529,1.204008071850502,2018-04-02,2018,2,-0.2677726370143478,BX,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
RC-1054,1.955063626853865,0.16311663501735396,2018-04-02,2018,2,1.7664986392571027,RC,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1013,-0.7941077785990457,-1.22473861409351,2018-04-02,2018,2,-0.763903673776594,BX,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
EB-1132,-0.004197341111486536,1.5509718841282178,2018-04-02,2018,2,0.6632318780222588,EB,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1133,0.1863392909496063,0.51008044729507,2018-04-02,2018,2,0.40700656903174554,EB,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
RO-1001,-0.7527341099229227,-1.22473861409351,2018-04-02,2018,2,-0.7519202131714992,RO,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
HB-1172,-0.6035711465379529,1.204008071850502,2018-04-02,2018,2,-0.2677726370143478,HB,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
CC-1022,-0.38527060523367224,1.204008071850502,2018-04-02,2018,2,0.016755713800040695,CC,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
HB-1173,-0.6852297031355641,0.857044259572786,2018-03-25,2018,25,-0.42537091168266655,HB,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EB-1134,1.5745347531089968,1.204008071850502,2018-03-25,2018,25,2.571124948043927,EB,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BX-1013,-0.7941077785990457,-0.530810989538078,2018-03-25,2018,25,-0.6931066499385998,BX,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RO-1003,-0.6460335959687107,1.204008071850502,2018-03-25,2018,25,-0.3231173037562986,RO,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
HB-1173,-0.6852297031355641,0.857044259572786,2018-03-25,2018,25,-0.42537091168266655,HB,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
HB-1174,-0.8322151050112643,0.51008044729507,2018-03-25,2018,25,-0.6255420069217168,HB,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
DB-1082,-0.3580510863678018,-1.22473861409351,2018-03-25,2018,25,-0.637604306083424,DB,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EB-1133,0.1863392909496063,-0.530810989538078,2018-03-25,2018,25,-0.12515368810239744,EB,2018-03-19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CC-1021,-0.41575646636344704,-1.22473861409351,2018-04-08,2018,8,-0.6543180800852667,CC,2018-04-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
CB-1163,-0.8817546293471484,-1.22473861409351,2018-04-08,2018,8,-0.7892896890058079,CB,2018-04-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
RC-1053,1.4651122872681979,0.857044259572786,2018-04-08,2018,8,2.0659274772712473,RC,2018-04-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1012,-0.8213272974649161,-0.18384717726036204,2018-04-08,2018,8,-0.6774177771727191,BX,2018-04-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
RO-1003,-0.6460335959687107,-0.18384717726036204,2018-04-08,2018,8,-0.5504877010266495,RO,2018-04-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
DB-1083,-0.38581499561098964,-0.877774801815794,2018-04-08,2018,8,-0.5511184094795493,DB,2018-04-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
HB-1171,-0.6580101842696937,-1.571702426371226,2018-04-08,2018,8,-0.7795925465424746,HB,2018-04-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
HB-1174,-0.8322151050112643,-0.18384717726036204,2018-04-19,2018,19,-0.6853016328339657,HB,2018-04-16,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
RO-1002,-0.6634540880428678,0.857044259572786,2018-04-19,2018,19,-0.40014257356667754,RO,2018-04-16,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
EB-1134,1.5745347531089968,-0.877774801815794,2018-04-19,2018,19,0.30057451760491694,EB,2018-04-16,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
