PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,PRICE,ANIO,MES,DIA,INGRESO_TOTAL,PRODCATEGORYID,SHORT_DESCR_CAT,SEMANA,DIA_SEMANA,QUANTITY_LAG_1,QUANTITY_LAG_7,QUANTITY_ROLLING_3,QUANTITY_ROLLING_7
BX-1014,799,6,2018-08-08,799,2018,8,8,4794,BX,BMX,2018-08-06,Wednesday,1.0,4.0,4.333333333333333,4.0
BX-1014,799,7,2018-08-23,799,2018,8,23,5593,BX,BMX,2018-08-20,Thursday,6.0,3.0,4.666666666666667,4.571428571428571
BX-1014,799,9,2018-08-28,799,2018,8,28,7191,BX,BMX,2018-08-27,Tuesday,7.0,2.0,7.333333333333333,5.571428571428571
BX-1014,799,1,2018-09-08,799,2018,9,8,799,BX,BMX,2018-09-03,Saturday,9.0,2.0,5.666666666666667,5.428571428571429
BX-1014,799,3,2018-09-26,799,2018,9,26,2397,BX,BMX,2018-09-24,Wednesday,1.0,8.0,4.333333333333333,4.714285714285714
BX-1014,799,2,2018-10-17,799,2018,10,17,1598,BX,BMX,2018-10-15,Wednesday,3.0,6.0,2.0,4.142857142857143
BX-1014,799,7,2018-10-17,799,2018,10,17,5593,BX,BMX,2018-10-15,Wednesday,2.0,1.0,4.0,5.0
BX-1014,799,1,2018-10-23,799,2018,10,23,799,BX,BMX,2018-10-22,Tuesday,7.0,6.0,3.3333333333333335,4.285714285714286
BX-1014,799,10,2018-10-28,799,2018,10,28,7990,BX,BMX,2018-10-22,Sunday,1.0,7.0,6.0,4.714285714285714
BX-1014,799,4,2018-11-14,799,2018,11,14,3196,BX,BMX,2018-11-12,Wednesday,10.0,9.0,5.0,4.0
BX-1014,799,3,2018-11-25,799,2018,11,25,2397,BX,BMX,2018-11-19,Sunday,4.0,1.0,5.666666666666667,4.285714285714286
BX-1014,799,4,2018-11-30,799,2018,11,30,3196,BX,BMX,2018-11-26,Friday,3.0,3.0,3.6666666666666665,4.428571428571429
BX-1014,799,10,2018-12-27,799,2018,12,27,7990,BX,BMX,2018-12-24,Thursday,4.0,2.0,5.666666666666667,5.571428571428571
BX-1014,799,1,2018-12-28,799,2018,12,28,799,BX,BMX,2018-12-24,Friday,10.0,7.0,5.0,4.714285714285714
BX-1014,799,5,2019-01-14,799,2019,1,14,3995,BX,BMX,2019-01-14,Monday,1.0,1.0,5.333333333333333,5.285714285714286
BX-1014,799,9,2019-01-22,799,2019,1,22,7191,BX,BMX,2019-01-21,Tuesday,5.0,10.0,5.0,5.142857142857143
BX-1014,799,3,2019-01-22,799,2019,1,22,2397,BX,BMX,2019-01-21,Tuesday,9.0,4.0,5.666666666666667,5.0
BX-1014,799,10,2019-01-27,799,2019,1,27,7990,BX,BMX,2019-01-21,Sunday,3.0,3.0,7.333333333333333,6.0
BX-1014,799,7,2019-02-28,799,2019,2,28,5593,BX,BMX,2019-02-25,Thursday,10.0,4.0,6.666666666666667,6.428571428571429
BX-1014,799,4,2019-03-10,799,2019,3,10,3196,BX,BMX,2019-03-04,Sunday,7.0,10.0,7.0,5.571428571428571
BX-1014,799,8,2019-03-15,799,2019,3,15,6392,BX,BMX,2019-03-11,Friday,4.0,1.0,6.333333333333333,6.571428571428571
BX-1014,799,8,2019-04-07,799,2019,4,7,6392,BX,BMX,2019-04-01,Sunday,8.0,5.0,6.666666666666667,7.0
BX-1014,799,3,2019-05-11,799,2019,5,11,2397,BX,BMX,2019-05-06,Saturday,8.0,9.0,6.333333333333333,6.142857142857143
BX-1014,799,9,2019-05-13,799,2019,5,13,7191,BX,BMX,2019-05-13,Monday,3.0,3.0,6.666666666666667,7.0
BX-1014,799,5,2019-05-18,799,2019,5,18,3995,BX,BMX,2019-05-13,Saturday,9.0,10.0,5.666666666666667,6.285714285714286
BX-1014,799,1,2019-06-13,799,2019,6,13,799,BX,BMX,2019-06-10,Thursday,5.0,7.0,5.0,5.428571428571429
BX-1014,799,9,2019-06-19,799,2019,6,19,7191,BX,BMX,2019-06-17,Wednesday,1.0,4.0,5.0,6.142857142857143
BX-1015,299,9,2018-03-09,299,2018,3,9,2691,BX,BMX,2018-03-05,Friday,0.0,0.0,0.0,0.0
BX-1015,299,7,2018-03-21,299,2018,3,21,2093,BX,BMX,2018-03-19,Wednesday,9.0,0.0,0.0,0.0
BX-1015,299,9,2018-05-01,299,2018,5,1,2691,BX,BMX,2018-04-30,Tuesday,7.0,0.0,8.333333333333334,0.0
BX-1015,299,4,2018-05-01,299,2018,5,1,1196,BX,BMX,2018-04-30,Tuesday,9.0,0.0,6.666666666666667,0.0
BX-1015,299,1,2018-05-04,299,2018,5,4,299,BX,BMX,2018-04-30,Friday,4.0,0.0,4.666666666666667,0.0
BX-1015,299,7,2018-05-07,299,2018,5,7,2093,BX,BMX,2018-05-07,Monday,1.0,0.0,4.0,0.0
BX-1015,299,6,2018-05-18,299,2018,5,18,1794,BX,BMX,2018-05-14,Friday,7.0,0.0,4.666666666666667,6.142857142857143
BX-1015,299,3,2018-05-29,299,2018,5,29,897,BX,BMX,2018-05-28,Tuesday,6.0,9.0,5.333333333333333,5.285714285714286
BX-1015,299,4,2018-06-18,299,2018,6,18,1196,BX,BMX,2018-06-18,Monday,3.0,7.0,4.333333333333333,4.857142857142857
BX-1015,299,10,2018-06-18,299,2018,6,18,2990,BX,BMX,2018-06-18,Monday,4.0,9.0,5.666666666666667,5.0
BX-1015,299,10,2018-07-09,299,2018,7,9,2990,BX,BMX,2018-07-09,Monday,10.0,4.0,8.0,5.857142857142857
BX-1015,299,8,2018-07-30,299,2018,7,30,2392,BX,BMX,2018-07-30,Monday,10.0,1.0,9.333333333333334,6.857142857142857
BX-1015,299,6,2018-08-01,299,2018,8,1,1794,BX,BMX,2018-07-30,Wednesday,8.0,7.0,8.0,6.714285714285714
BX-1015,299,1,2018-08-01,299,2018,8,1,299,BX,BMX,2018-07-30,Wednesday,6.0,6.0,5.0,6.0
BX-1015,299,10,2018-08-22,299,2018,8,22,2990,BX,BMX,2018-08-20,Wednesday,1.0,3.0,5.666666666666667,7.0
BX-1015,299,3,2018-08-22,299,2018,8,22,897,BX,BMX,2018-08-20,Wednesday,10.0,4.0,4.666666666666667,6.857142857142857
BX-1015,299,1,2018-08-23,299,2018,8,23,299,BX,BMX,2018-08-20,Thursday,3.0,10.0,4.666666666666667,5.571428571428571
BX-1015,299,9,2018-08-29,299,2018,8,29,2691,BX,BMX,2018-08-27,Wednesday,1.0,10.0,4.333333333333333,5.428571428571429
BX-1015,299,4,2018-09-17,299,2018,9,17,1196,BX,BMX,2018-09-17,Monday,9.0,8.0,4.666666666666667,4.857142857142857
BX-1015,299,9,2018-09-20,299,2018,9,20,2691,BX,BMX,2018-09-17,Thursday,4.0,6.0,7.333333333333333,5.285714285714286
BX-1015,299,2,2018-09-20,299,2018,9,20,598,BX,BMX,2018-09-17,Thursday,9.0,1.0,5.0,5.428571428571429
BX-1015,299,3,2018-10-06,299,2018,10,6,897,BX,BMX,2018-10-01,Saturday,2.0,10.0,4.666666666666667,4.428571428571429
BX-1015,299,10,2018-10-10,299,2018,10,10,2990,BX,BMX,2018-10-08,Wednesday,3.0,3.0,5.0,5.428571428571429
BX-1015,299,9,2018-10-13,299,2018,10,13,2691,BX,BMX,2018-10-08,Saturday,10.0,1.0,7.333333333333333,6.571428571428571
BX-1015,299,2,2018-10-13,299,2018,10,13,598,BX,BMX,2018-10-08,Saturday,9.0,9.0,7.0,5.571428571428571
BX-1015,299,10,2018-10-16,299,2018,10,16,2990,BX,BMX,2018-10-15,Tuesday,2.0,4.0,7.0,6.428571428571429
BX-1015,299,5,2018-10-23,299,2018,10,23,1495,BX,BMX,2018-10-22,Tuesday,10.0,9.0,5.666666666666667,5.857142857142857
BX-1015,299,9,2018-11-13,299,2018,11,13,2691,BX,BMX,2018-11-12,Tuesday,5.0,2.0,8.0,6.857142857142857
BX-1015,299,2,2018-11-13,299,2018,11,13,598,BX,BMX,2018-11-12,Tuesday,9.0,3.0,5.333333333333333,6.714285714285714
BX-1015,299,9,2018-11-25,299,2018,11,25,2691,BX,BMX,2018-11-19,Sunday,2.0,10.0,6.666666666666667,6.571428571428571
BX-1015,299,2,2018-12-03,299,2018,12,3,598,BX,BMX,2018-12-03,Monday,9.0,9.0,4.333333333333333,5.571428571428571
BX-1015,299,7,2018-12-14,299,2018,12,14,2093,BX,BMX,2018-12-10,Friday,2.0,2.0,6.0,6.285714285714286
BX-1015,299,4,2018-12-14,299,2018,12,14,1196,BX,BMX,2018-12-10,Friday,7.0,10.0,4.333333333333333,5.428571428571429
BX-1015,299,9,2018-12-15,299,2018,12,15,2691,BX,BMX,2018-12-10,Saturday,4.0,5.0,6.666666666666667,6.0
BX-1015,299,9,2018-12-23,299,2018,12,23,2691,BX,BMX,2018-12-17,Sunday,9.0,9.0,7.333333333333333,6.0
BX-1015,299,4,2018-12-28,299,2018,12,28,1196,BX,BMX,2018-12-24,Friday,9.0,2.0,7.333333333333333,6.285714285714286
BX-1015,299,2,2019-01-09,299,2019,1,9,598,BX,BMX,2019-01-07,Wednesday,4.0,9.0,5.0,5.285714285714286
BX-1015,299,6,2019-01-18,299,2019,1,18,1794,BX,BMX,2019-01-14,Friday,2.0,2.0,4.0,5.857142857142857
BX-1015,299,6,2019-01-18,299,2019,1,18,1794,BX,BMX,2019-01-14,Friday,6.0,7.0,4.666666666666667,5.714285714285714
BX-1015,299,10,2019-01-19,299,2019,1,19,2990,BX,BMX,2019-01-14,Saturday,6.0,4.0,7.333333333333333,6.571428571428571
BX-1015,299,9,2019-01-21,299,2019,1,21,2691,BX,BMX,2019-01-21,Monday,10.0,9.0,8.333333333333334,6.571428571428571
BX-1015,299,2,2019-02-09,299,2019,2,9,598,BX,BMX,2019-02-04,Saturday,9.0,9.0,7.0,5.571428571428571
BX-1015,299,3,2019-02-13,299,2019,2,13,897,BX,BMX,2019-02-11,Wednesday,2.0,4.0,4.666666666666667,5.428571428571429
BX-1015,299,5,2019-02-18,299,2019,2,18,1495,BX,BMX,2019-02-18,Monday,3.0,2.0,3.3333333333333335,5.857142857142857
BX-1015,299,1,2019-03-15,299,2019,3,15,299,BX,BMX,2019-03-11,Friday,5.0,6.0,3.0,5.142857142857143
BX-1015,299,4,2019-03-19,299,2019,3,19,1196,BX,BMX,2019-03-18,Tuesday,1.0,6.0,3.3333333333333335,4.857142857142857
BX-1015,299,10,2019-03-20,299,2019,3,20,2990,BX,BMX,2019-03-18,Wednesday,4.0,10.0,5.0,4.857142857142857
BX-1015,299,3,2019-04-16,299,2019,4,16,897,BX,BMX,2019-04-15,Tuesday,10.0,9.0,5.666666666666667,4.0
BX-1015,299,9,2019-04-16,299,2019,4,16,2691,BX,BMX,2019-04-15,Tuesday,3.0,2.0,7.333333333333333,5.0
BX-1015,299,9,2019-04-22,299,2019,4,22,2691,BX,BMX,2019-04-22,Monday,9.0,3.0,7.0,5.857142857142857
BX-1015,299,5,2019-05-10,299,2019,5,10,1495,BX,BMX,2019-05-06,Friday,9.0,5.0,7.666666666666667,5.857142857142857
BX-1015,299,6,2019-05-12,299,2019,5,12,1794,BX,BMX,2019-05-06,Sunday,5.0,1.0,6.666666666666667,6.571428571428571
BX-1015,299,2,2019-05-12,299,2019,5,12,598,BX,BMX,2019-05-06,Sunday,6.0,4.0,4.333333333333333,6.285714285714286
BX-1015,299,6,2019-05-18,299,2019,5,18,1794,BX,BMX,2019-05-13,Saturday,2.0,10.0,4.666666666666667,5.714285714285714
BX-1015,299,8,2019-05-19,299,2019,5,19,2392,BX,BMX,2019-05-13,Sunday,6.0,3.0,5.333333333333333,6.428571428571429
BX-1015,299,6,2019-07-09,299,2019,7,9,1794,BX,BMX,2019-07-08,Tuesday,8.0,9.0,6.666666666666667,6.0
BX-1016,319,1,2018-03-22,319,2018,3,22,319,BX,BMX,2018-03-19,Thursday,0.0,0.0,0.0,0.0
BX-1016,319,9,2018-03-28,319,2018,3,28,2871,BX,BMX,2018-03-26,Wednesday,1.0,0.0,0.0,0.0
BX-1016,319,2,2018-04-14,319,2018,4,14,638,BX,BMX,2018-04-09,Saturday,9.0,0.0,4.0,0.0
BX-1016,319,1,2018-04-29,319,2018,4,29,319,BX,BMX,2018-04-23,Sunday,2.0,0.0,4.0,0.0
BX-1016,319,10,2018-05-01,319,2018,5,1,3190,BX,BMX,2018-04-30,Tuesday,1.0,0.0,4.333333333333333,0.0
BX-1016,319,3,2018-05-07,319,2018,5,7,957,BX,BMX,2018-05-07,Monday,10.0,0.0,4.666666666666667,0.0
BX-1016,319,8,2018-06-21,319,2018,6,21,2552,BX,BMX,2018-06-18,Thursday,3.0,0.0,7.0,4.857142857142857
BX-1016,319,3,2018-07-08,319,2018,7,8,957,BX,BMX,2018-07-02,Sunday,8.0,1.0,4.666666666666667,5.142857142857143
BX-1016,319,3,2018-07-31,319,2018,7,31,957,BX,BMX,2018-07-30,Tuesday,3.0,9.0,4.666666666666667,4.285714285714286
BX-1016,319,5,2018-08-03,319,2018,8,3,1595,BX,BMX,2018-07-30,Friday,3.0,2.0,3.6666666666666665,4.714285714285714
BX-1016,319,2,2018-08-22,319,2018,8,22,638,BX,BMX,2018-08-20,Wednesday,5.0,1.0,3.3333333333333335,4.857142857142857
BX-1016,319,9,2018-08-29,319,2018,8,29,2871,BX,BMX,2018-08-27,Wednesday,2.0,10.0,5.333333333333333,4.714285714285714
BX-1016,319,4,2018-09-30,319,2018,9,30,1276,BX,BMX,2018-09-24,Sunday,9.0,3.0,5.0,4.857142857142857
BX-1016,319,6,2018-10-13,319,2018,10,13,1914,BX,BMX,2018-10-08,Saturday,4.0,8.0,6.333333333333333,4.571428571428571
BX-1016,319,9,2018-11-14,319,2018,11,14,2871,BX,BMX,2018-11-12,Wednesday,6.0,3.0,6.333333333333333,5.428571428571429
BX-1016,319,6,2018-11-26,319,2018,11,26,1914,BX,BMX,2018-11-26,Monday,9.0,3.0,7.0,5.857142857142857
BX-1016,319,1,2018-11-30,319,2018,11,30,319,BX,BMX,2018-11-26,Friday,6.0,5.0,5.333333333333333,5.285714285714286
BX-1016,319,7,2018-12-03,319,2018,12,3,2233,BX,BMX,2018-12-03,Monday,1.0,2.0,4.666666666666667,6.0
BX-1016,319,5,2018-12-07,319,2018,12,7,1595,BX,BMX,2018-12-03,Friday,7.0,9.0,4.333333333333333,5.428571428571429
BX-1016,319,3,2018-12-17,319,2018,12,17,957,BX,BMX,2018-12-17,Monday,5.0,4.0,5.0,5.285714285714286
BX-1016,319,5,2018-12-23,319,2018,12,23,1595,BX,BMX,2018-12-17,Sunday,3.0,6.0,4.333333333333333,5.142857142857143
BX-1016,319,9,2019-01-02,319,2019,1,2,2871,BX,BMX,2018-12-31,Wednesday,5.0,9.0,5.666666666666667,5.142857142857143
BX-1016,319,7,2019-01-09,319,2019,1,9,2233,BX,BMX,2019-01-07,Wednesday,9.0,6.0,7.0,5.285714285714286
BX-1016,319,3,2019-01-15,319,2019,1,15,957,BX,BMX,2019-01-14,Tuesday,7.0,1.0,6.333333333333333,5.571428571428571
BX-1016,319,7,2019-01-27,319,2019,1,27,2233,BX,BMX,2019-01-21,Sunday,3.0,7.0,5.666666666666667,5.571428571428571
BX-1016,319,1,2019-03-09,319,2019,3,9,319,BX,BMX,2019-03-04,Saturday,7.0,5.0,3.6666666666666665,5.0
BX-1016,319,9,2019-03-10,319,2019,3,10,2871,BX,BMX,2019-03-04,Sunday,1.0,3.0,5.666666666666667,5.857142857142857
BX-1016,319,3,2019-04-08,319,2019,4,8,957,BX,BMX,2019-04-08,Monday,9.0,5.0,4.333333333333333,5.571428571428571
BX-1016,319,7,2019-04-27,319,2019,4,27,2233,BX,BMX,2019-04-22,Saturday,3.0,9.0,6.333333333333333,5.285714285714286
BX-1016,319,10,2019-05-03,319,2019,5,3,3190,BX,BMX,2019-04-29,Friday,7.0,7.0,6.666666666666667,5.714285714285714
BX-1016,319,10,2019-05-26,319,2019,5,26,3190,BX,BMX,2019-05-20,Sunday,10.0,3.0,9.0,6.714285714285714
BX-1016,319,9,2019-05-31,319,2019,5,31,2871,BX,BMX,2019-05-27,Friday,10.0,7.0,9.666666666666666,7.0
BX-1016,319,1,2019-06-04,319,2019,6,4,319,BX,BMX,2019-06-03,Tuesday,9.0,1.0,6.666666666666667,7.0
BX-1016,319,3,2019-06-05,319,2019,6,5,957,BX,BMX,2019-06-03,Wednesday,1.0,9.0,4.333333333333333,6.142857142857143
BX-1016,319,2,2019-06-06,319,2019,6,6,638,BX,BMX,2019-06-03,Thursday,3.0,3.0,2.0,6.0
BX-1016,319,1,2019-06-06,319,2019,6,6,319,BX,BMX,2019-06-03,Thursday,2.0,7.0,2.0,5.142857142857143
BX-1016,319,2,2019-06-19,319,2019,6,19,638,BX,BMX,2019-06-17,Wednesday,1.0,10.0,1.6666666666666667,4.0
BX-1016,319,5,2019-06-21,319,2019,6,21,1595,BX,BMX,2019-06-17,Friday,2.0,10.0,2.6666666666666665,3.2857142857142856
CB-1161,399,1,2018-02-23,399,2018,2,23,399,CB,Cruiser,2018-02-19,Friday,0.0,0.0,0.0,0.0
CB-1161,399,6,2018-02-28,399,2018,2,28,2394,CB,Cruiser,2018-02-26,Wednesday,1.0,0.0,0.0,0.0
CB-1161,399,8,2018-03-09,399,2018,3,9,3192,CB,Cruiser,2018-03-05,Friday,6.0,0.0,5.0,0.0
CB-1161,399,9,2018-03-11,399,2018,3,11,3591,CB,Cruiser,2018-03-05,Sunday,8.0,0.0,7.666666666666667,0.0
CB-1161,399,3,2018-03-15,399,2018,3,15,1197,CB,Cruiser,2018-03-12,Thursday,9.0,0.0,6.666666666666667,0.0
CB-1161,399,2,2018-03-17,399,2018,3,17,798,CB,Cruiser,2018-03-12,Saturday,3.0,0.0,4.666666666666667,0.0
CB-1161,399,3,2018-04-12,399,2018,4,12,1197,CB,Cruiser,2018-04-09,Thursday,2.0,0.0,2.6666666666666665,4.571428571428571
CB-1161,399,8,2018-04-20,399,2018,4,20,3192,CB,Cruiser,2018-04-16,Friday,3.0,1.0,4.333333333333333,5.571428571428571
CB-1161,399,2,2018-04-21,399,2018,4,21,798,CB,Cruiser,2018-04-16,Saturday,8.0,6.0,4.333333333333333,5.0
CB-1161,399,9,2018-04-25,399,2018,4,25,3591,CB,Cruiser,2018-04-23,Wednesday,2.0,8.0,6.333333333333333,5.142857142857143
CB-1161,399,7,2018-05-01,399,2018,5,1,2793,CB,Cruiser,2018-04-30,Tuesday,9.0,9.0,6.0,4.857142857142857
CB-1161,399,2,2018-05-05,399,2018,5,5,798,CB,Cruiser,2018-04-30,Saturday,7.0,3.0,6.0,4.714285714285714
CB-1161,399,7,2018-05-08,399,2018,5,8,2793,CB,Cruiser,2018-05-07,Tuesday,2.0,2.0,5.333333333333333,5.428571428571429
CB-1161,399,8,2018-05-12,399,2018,5,12,3192,CB,Cruiser,2018-05-07,Saturday,7.0,3.0,5.666666666666667,6.142857142857143
CB-1161,399,8,2018-05-18,399,2018,5,18,3192,CB,Cruiser,2018-05-14,Friday,8.0,8.0,7.666666666666667,6.142857142857143
CB-1161,399,10,2018-05-27,399,2018,5,27,3990,CB,Cruiser,2018-05-21,Sunday,8.0,2.0,8.666666666666666,7.285714285714286
CB-1161,399,3,2018-05-29,399,2018,5,29,1197,CB,Cruiser,2018-05-28,Tuesday,10.0,9.0,7.0,6.428571428571429
CB-1161,399,1,2018-06-08,399,2018,6,8,399,CB,Cruiser,2018-06-04,Friday,3.0,7.0,4.666666666666667,5.571428571428571
CB-1161,399,5,2018-06-22,399,2018,6,22,1995,CB,Cruiser,2018-06-18,Friday,1.0,2.0,3.0,6.0
CB-1161,399,7,2018-07-08,399,2018,7,8,2793,CB,Cruiser,2018-07-02,Sunday,5.0,7.0,4.333333333333333,6.0
CB-1161,399,6,2018-07-09,399,2018,7,9,2394,CB,Cruiser,2018-07-09,Monday,7.0,8.0,6.0,5.714285714285714
CB-1161,399,9,2018-08-08,399,2018,8,8,3591,CB,Cruiser,2018-08-06,Wednesday,6.0,8.0,7.333333333333333,5.857142857142857
CB-1161,399,3,2018-09-03,399,2018,9,3,1197,CB,Cruiser,2018-09-03,Monday,9.0,10.0,6.0,4.857142857142857
CB-1161,399,10,2018-10-07,399,2018,10,7,3990,CB,Cruiser,2018-10-01,Sunday,3.0,3.0,7.333333333333333,5.857142857142857
CB-1161,399,1,2018-10-07,399,2018,10,7,399,CB,Cruiser,2018-10-01,Sunday,10.0,1.0,4.666666666666667,5.857142857142857
CB-1161,399,6,2018-10-17,399,2018,10,17,2394,CB,Cruiser,2018-10-15,Wednesday,1.0,5.0,5.666666666666667,6.0
CB-1161,399,9,2018-10-20,399,2018,10,20,3591,CB,Cruiser,2018-10-15,Saturday,6.0,7.0,5.333333333333333,6.285714285714286
CB-1161,399,9,2018-10-26,399,2018,10,26,3591,CB,Cruiser,2018-10-22,Friday,9.0,6.0,8.0,6.714285714285714
CB-1161,399,2,2018-11-14,399,2018,11,14,798,CB,Cruiser,2018-11-12,Wednesday,9.0,9.0,6.666666666666667,5.714285714285714
CB-1161,399,1,2018-11-26,399,2018,11,26,399,CB,Cruiser,2018-11-26,Monday,2.0,3.0,4.0,5.428571428571429
CB-1161,399,1,2018-12-03,399,2018,12,3,399,CB,Cruiser,2018-12-03,Monday,1.0,10.0,1.3333333333333333,4.142857142857143
CB-1161,399,6,2018-12-04,399,2018,12,4,2394,CB,Cruiser,2018-12-03,Tuesday,1.0,1.0,2.6666666666666665,4.857142857142857
CB-1161,399,9,2018-12-04,399,2018,12,4,3591,CB,Cruiser,2018-12-03,Tuesday,6.0,6.0,5.333333333333333,5.285714285714286
CB-1161,399,10,2018-12-15,399,2018,12,15,3990,CB,Cruiser,2018-12-10,Saturday,9.0,9.0,8.333333333333334,5.428571428571429
CB-1161,399,10,2018-12-26,399,2018,12,26,3990,CB,Cruiser,2018-12-24,Wednesday,10.0,9.0,9.666666666666666,5.571428571428571
CB-1161,399,4,2018-12-28,399,2018,12,28,1596,CB,Cruiser,2018-12-24,Friday,10.0,2.0,8.0,5.857142857142857
CB-1161,399,5,2019-01-18,399,2019,1,18,1995,CB,Cruiser,2019-01-14,Friday,4.0,1.0,6.333333333333333,6.428571428571429
CB-1161,399,2,2019-02-13,399,2019,2,13,798,CB,Cruiser,2019-02-11,Wednesday,5.0,1.0,3.6666666666666665,6.571428571428571
CB-1161,399,7,2019-02-18,399,2019,2,18,2793,CB,Cruiser,2019-02-18,Monday,2.0,6.0,4.666666666666667,6.714285714285714
CB-1161,399,8,2019-03-05,399,2019,3,5,3192,CB,Cruiser,2019-03-04,Tuesday,7.0,9.0,5.666666666666667,6.571428571428571
CB-1161,399,7,2019-03-27,399,2019,3,27,2793,CB,Cruiser,2019-03-25,Wednesday,8.0,10.0,7.333333333333333,6.142857142857143
CB-1161,399,3,2019-04-02,399,2019,4,2,1197,CB,Cruiser,2019-04-01,Tuesday,7.0,10.0,6.0,5.142857142857143
CB-1161,399,7,2019-04-24,399,2019,4,24,2793,CB,Cruiser,2019-04-22,Wednesday,3.0,4.0,5.666666666666667,5.571428571428571
CB-1161,399,7,2019-04-27,399,2019,4,27,2793,CB,Cruiser,2019-04-22,Saturday,7.0,5.0,5.666666666666667,5.857142857142857
CB-1161,399,6,2019-04-28,399,2019,4,28,2394,CB,Cruiser,2019-04-22,Sunday,7.0,2.0,6.666666666666667,6.428571428571429
CB-1161,399,9,2019-05-03,399,2019,5,3,3591,CB,Cruiser,2019-04-29,Friday,6.0,7.0,7.333333333333333,6.714285714285714
CB-1161,399,2,2019-05-11,399,2019,5,11,798,CB,Cruiser,2019-05-06,Saturday,9.0,8.0,5.666666666666667,5.857142857142857
CB-1161,399,4,2019-06-21,399,2019,6,21,1596,CB,Cruiser,2019-06-17,Friday,2.0,7.0,5.0,5.428571428571429
CB-1162,400,6,2018-03-15,400,2018,3,15,2400,CB,Cruiser,2018-03-12,Thursday,0.0,0.0,0.0,0.0
CB-1162,400,1,2018-04-01,400,2018,4,1,400,CB,Cruiser,2018-03-26,Sunday,6.0,0.0,0.0,0.0
CB-1162,400,7,2018-04-03,400,2018,4,3,2800,CB,Cruiser,2018-04-02,Tuesday,1.0,0.0,4.666666666666667,0.0
CB-1162,400,1,2018-04-14,400,2018,4,14,400,CB,Cruiser,2018-04-09,Saturday,7.0,0.0,3.0,0.0
CB-1162,400,3,2018-05-29,400,2018,5,29,1200,CB,Cruiser,2018-05-28,Tuesday,1.0,0.0,3.6666666666666665,0.0
CB-1162,400,9,2018-07-03,400,2018,7,3,3600,CB,Cruiser,2018-07-02,Tuesday,3.0,0.0,4.333333333333333,0.0
CB-1162,400,7,2018-07-30,400,2018,7,30,2800,CB,Cruiser,2018-07-30,Monday,9.0,0.0,6.333333333333333,4.857142857142857
CB-1162,400,6,2018-07-31,400,2018,7,31,2400,CB,Cruiser,2018-07-30,Tuesday,7.0,6.0,7.333333333333333,4.857142857142857
CB-1162,400,4,2018-08-06,400,2018,8,6,1600,CB,Cruiser,2018-08-06,Monday,6.0,1.0,5.666666666666667,5.285714285714286
CB-1162,400,4,2018-08-08,400,2018,8,8,1600,CB,Cruiser,2018-08-06,Wednesday,4.0,7.0,4.666666666666667,4.857142857142857
CB-1162,400,7,2018-09-27,400,2018,9,27,2800,CB,Cruiser,2018-09-24,Thursday,4.0,1.0,5.0,5.714285714285714
CB-1162,400,7,2018-10-06,400,2018,10,6,2800,CB,Cruiser,2018-10-01,Saturday,7.0,3.0,6.0,6.285714285714286
CB-1162,400,2,2018-10-10,400,2018,10,10,800,CB,Cruiser,2018-10-08,Wednesday,7.0,9.0,5.333333333333333,5.285714285714286
CB-1162,400,1,2018-10-16,400,2018,10,16,400,CB,Cruiser,2018-10-15,Tuesday,2.0,7.0,3.3333333333333335,4.428571428571429
CB-1162,400,3,2018-11-06,400,2018,11,6,1200,CB,Cruiser,2018-11-05,Tuesday,1.0,6.0,2.0,4.0
CB-1162,400,2,2018-11-08,400,2018,11,8,800,CB,Cruiser,2018-11-05,Thursday,3.0,4.0,2.0,3.7142857142857144
CB-1162,400,2,2018-11-26,400,2018,11,26,800,CB,Cruiser,2018-11-26,Monday,2.0,4.0,2.3333333333333335,3.4285714285714284
CB-1162,400,9,2018-12-23,400,2018,12,23,3600,CB,Cruiser,2018-12-17,Sunday,2.0,7.0,4.333333333333333,3.7142857142857144
CB-1162,400,5,2019-01-02,400,2019,1,2,2000,CB,Cruiser,2018-12-31,Wednesday,9.0,7.0,5.333333333333333,3.4285714285714284
CB-1162,400,5,2019-03-05,400,2019,3,5,2000,CB,Cruiser,2019-03-04,Tuesday,5.0,2.0,6.333333333333333,3.857142857142857
CB-1162,400,9,2019-03-05,400,2019,3,5,3600,CB,Cruiser,2019-03-04,Tuesday,5.0,1.0,6.333333333333333,5.0
CB-1162,400,10,2019-03-10,400,2019,3,10,4000,CB,Cruiser,2019-03-04,Sunday,9.0,3.0,8.0,6.0
CB-1162,400,10,2019-03-10,400,2019,3,10,4000,CB,Cruiser,2019-03-04,Sunday,10.0,2.0,9.666666666666666,7.142857142857143
CB-1162,400,9,2019-03-16,400,2019,3,16,3600,CB,Cruiser,2019-03-11,Saturday,10.0,2.0,9.666666666666666,8.142857142857142
CB-1162,400,3,2019-03-19,400,2019,3,19,1200,CB,Cruiser,2019-03-18,Tuesday,9.0,9.0,7.333333333333333,7.285714285714286
CB-1162,400,5,2019-04-15,400,2019,4,15,2000,CB,Cruiser,2019-04-15,Monday,3.0,5.0,5.666666666666667,7.285714285714286
CB-1162,400,10,2019-04-23,400,2019,4,23,4000,CB,Cruiser,2019-04-22,Tuesday,5.0,5.0,6.0,8.0
